energy,protein,carbs,sugar,added_sugar,fat,sat_fat,trans_fat,fiber,sodium,msg,sweeteners,artificial_colors,processed_oils,ultra_processed,score
415.0,5.46,79.6,0.64,0.0,13.44,7.66,0.0,0,201.87,0,0,0,1,0,90
423.2,8.8,72.2,13.3,0.0,11.0,4.5,0.2,0,0.0,0,0,0,2,1,75
0.0,1.0,9.0,4.0,2.5,4.0,1.0,0.0,0,0.0,0,0,0,0,0,100
438.0,6.6,78.8,36.6,0.0,0.0,6.0,0.0,0,0.0,0,0,0,0,0,80
528.0,8.11,58.76,21.31,19.0,29.0,18.65,0.1,0,131.0,0,0,0,1,0,60
442.0,7.7,73.5,22.0,20.0,12.5,6.0,0.0,0,265.0,0,0,0,1,0,75
468.0,7.2,72.0,24.0,22.0,17.0,8.3,0.0,0,349.0,0,0,0,0,0,60
492.0,5.0,71.2,50.2,42.2,20.8,10.3,0.0,0,80.0,0,0,0,2,1,25
507.0,4.39,71.99,36.63,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,60
492.0,21.7,52.9,14.1,12.9,22.9,10.3,0.0,0,415.0,0,0,0,1,1,65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
484.0,8.3,68.0,18.8,16.6,19.4,9.4,0.0,0,655.7,0,0,0,0,0,65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
475.0,5.5,76.35,30.0,28.0,16.44,8.0,0.0,0,138.0,0,0,0,1,1,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
444.0,2.1,65.9,51.6,49.9,19.1,18.4,0.2,0,91.7,0,0,0,1,1,30
0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
438.0,7.8,75.0,21.0,0.0,0.0,6.3,0.0,0,0.0,0,0,0,0,0,100
438.0,6.6,78.8,36.6,0.0,0.0,6.0,0.0,0,0.0,0,0,0,0,0,80
507.0,4.39,71.99,36.63,0.0,0.0,12.43,0.01,0,0.0,0,0,0,0,1,50
461.6,5.96,70.22,6.85,0.0,22.32,12.49,0.0,0,0.0,0,0,0,1,1,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
464.0,5.2,76.5,42.4,38.9,15.2,7.3,0.0,0,179.0,0,0,0,1,1,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
438.1,5.3,80.3,58.4,0.0,10.7,4.5,0.2,0,0.0,0,0,0,1,0,70
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
471.0,7.5,67.0,21.0,20.5,19.3,8.7,0.0,0,275.0,0,0,0,0,0,80
533.74,6.76,61.31,21.66,0.0,0.0,14.6,0.0,0,0.0,0,0,0,0,1,70
464.0,6.3,72.0,35.0,33.7,16.8,8.0,0.0,0,430.0,0,0,0,0,0,60
469.0,5.9,71.8,36.9,35.5,17.6,8.4,0.0,0,415.0,0,0,0,0,0,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
456.0,9.8,56.4,13.5,0.0,0.0,10.2,0.05,0,0.0,0,0,0,0,0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
468.0,7.2,72.0,24.0,22.0,17.0,8.3,0.0,0,349.0,0,0,0,0,1,45
483.0,7.5,61.1,19.2,18.0,23.2,11.1,0.0,0,527.0,0,0,0,1,1,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
489.0,4.0,73.0,50.0,46.9,20.3,10.0,0.0,0,86.0,0,0,0,1,1,35
477.0,7.0,73.0,26.0,22.0,17.0,10.0,0.0,0,149.0,0,0,0,0,1,45
504.5,6.8,61.8,11.6,0.0,25.5,11.6,0.0,0,193.3,0,0,0,0,1,70
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
483.1,7.1,64.4,18.2,16.2,21.9,10.5,0.1,0,681.0,0,0,0,0,1,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
506.0,7.0,61.0,25.0,0.0,26.0,12.0,0.0,0,0.0,0,0,0,0,1,50
480.0,7.4,70.0,16.4,14.9,18.9,9.1,0.0,0,1415.0,0,0,0,2,1,55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
539.38,5.48,50.36,11.67,11.62,0.0,19.83,0.71,0,5.0,0,0,0,1,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
430.1,9.0,70.77,14.5,13.8,10.98,5.2,0.0,0,145.0,0,0,0,1,1,75
0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
481.8,7.0,70.1,0.0,0.0,19.3,9.8,0.0,0,0.0,0,0,0,0,1,80
471.0,5.0,68.0,25.0,25.0,20.0,9.0,0.0,0,242.0,0,0,0,0,1,45
501.4,6.9,48.7,24.5,0.0,0.0,6.1,0.2,0,0.0,0,0,0,0,0,75
502.0,6.9,67.2,22.4,0.0,22.8,14.4,0.2,0,0.0,0,0,0,0,1,50
539.0,6.1,56.0,19.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,95
429.36,7.72,51.49,20.02,0.0,21.22,10.72,0.0,0,5.0,0,0,0,0,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
487.0,7.4,66.6,20.0,19.5,21.4,10.5,0.0,0,365.0,0,0,0,1,0,60
0.0,8.1,62.2,10.5,10.5,24.8,12.4,0.3,0,564.0,0,0,0,1,1,65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
491.0,8.1,65.2,1.8,0.0,22.0,10.7,0.0,0,610.0,0,0,0,0,0,70
278.0,12.0,22.1,3.5,0.0,16.3,2.9,0.0,0,176.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
499.0,6.0,64.0,22.3,20.8,23.5,11.0,0.0,0,191.0,0,0,0,0,0,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
498.0,6.61,65.14,17.69,0.0,23.44,22.7,0.5,0,0.0,0,0,0,0,1,70
430.1,9.0,70.77,14.5,13.8,10.98,5.2,0.0,0,145.0,0,0,0,1,1,75
444.0,8.3,78.6,19.2,17.4,10.7,5.1,0.0,0,366.0,0,0,0,0,1,70
0.0,6.9,67.2,22.4,0.0,22.8,0.0,0.0,0,0.0,0,0,0,0,0,80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,6.0,68.0,30.0,0.0,0.0,11.0,0.0,0,300.0,0,0,0,0,0,70
433.0,5.0,56.0,27.0,27.0,21.0,0.0,0.0,0,0.0,0,0,0,0,0,65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,0.0,0.0,19.0,19.0,0.0,6.6,0.0,0,360.0,0,0,0,1,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
147.0,2.0,21.0,7.0,5.0,6.0,3.0,0.0,0,130.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
492.0,6.9,68.2,23.2,15.0,21.3,10.2,0.0,0,370.0,0,0,0,1,1,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
537.99,5.61,48.65,20.08,0.0,0.0,21.86,0.0,0,0.0,0,0,0,0,0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
0.0,8.1,62.2,10.5,10.5,24.8,12.4,0.3,0,564.0,0,0,0,1,1,65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,8.1,62.2,10.5,10.5,24.8,12.4,0.3,0,564.0,0,0,0,1,1,65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,1.0,11.0,4.0,0.0,4.0,1.0,0.0,0,54.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
486.4,6.8,51.0,25.7,0.0,0.0,5.5,0.0,0,0.0,0,0,0,0,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
455.0,7.5,62.0,15.0,0.0,19.6,9.5,0.0,0,0.0,0,0,0,0,0,95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
73.5,1.4,9.5,3.8,2.1,3.3,3.0,0.0,0,54.0,0,0,0,0,0,100
477.8,8.5,61.76,21.1,20.1,20.4,9.62,0.0,0,152.0,0,0,0,0,0,80
0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,8.0,67.0,0.0,0.0,0.0,6.2,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
0.0,1.4,9.5,3.8,2.1,3.3,3.0,0.0,0,54.0,0,0,0,0,1,85
79.5,1.2,8.6,4.2,1.4,4.4,3.8,0.0,0,57.0,0,0,0,0,1,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
492.0,4.3,72.8,38.4,0.0,0.0,10.1,0.1,0,534.0,0,0,0,0,0,65
497.0,7.0,61.0,18.0,0.0,25.0,11.0,0.0,0,80.0,0,0,0,0,0,85
473.3,5.4,74.4,37.9,0.0,0.0,7.3,0.2,0,228.5,0,0,0,0,0,75
541.2,3.2,69.2,64.6,54.0,30.6,28.8,0.1,0,38.8,0,0,0,0,1,35
497.5,5.2,71.7,38.4,36.9,21.1,10.2,0.0,0,404.0,0,0,0,1,1,25
522.0,6.0,63.2,34.0,33.5,27.3,15.8,0.15,0,175.3,0,0,0,2,1,25
479.0,5.23,74.15,38.89,33.01,17.63,8.59,0.17,0,193.0,0,0,0,1,1,35
476.0,6.8,69.0,26.0,25.2,19.4,9.2,0.0,0,289.0,0,0,0,0,0,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0.0,0,0,0,2,0,90
470.0,8.2,72.5,21.5,19.0,15.4,7.6,0.0,0,251.0,0,0,0,1,1,55
513.0,10.8,70.2,30.8,24.0,25.4,12.8,0.0,0,256.0,0,0,0,0,0,55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
432.8,6.4,64.0,0.5,0.0,21.6,12.3,0.1,0,225.0,0,1,0,1,1,60
455.0,7.5,62.0,15.0,0.0,19.6,9.5,0.0,0,0.0,0,0,0,0,0,95
95.2,3.9,0.0,0.0,0.0,6.2,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,75
487.0,7.6,61.5,18.4,17.5,23.4,11.2,0.0,0,538.0,0,0,0,0,0,70
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
468.0,7.93,67.95,13.28,10.27,18.28,9.12,0.0,0,124.0,0,0,0,1,0,85
511.0,5.0,62.0,24.0,0.0,27.0,0.0,0.02,0,0.0,0,0,0,0,0,75
480.0,5.0,74.5,38.0,36.0,19.0,9.0,0.09,0,310.0,0,0,0,0,1,45
509.0,7.8,62.8,25.2,0.0,25.2,11.0,0.0,0,238.0,0,0,0,0,1,50
527.0,6.23,53.0,0.0,0.0,25.0,11.0,0.0,0,45.0,0,0,0,0,0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
506.0,9.0,59.0,24.0,0.0,26.0,12.0,0.0,0,0.0,0,0,0,0,0,65
0.0,8.0,67.0,0.0,0.0,0.0,6.2,0.0,0,0.0,0,0,0,0,0,100
544.0,8.0,57.0,26.0,0.0,31.0,20.0,0.0,0,268.0,0,0,0,2,1,40
511.4,3.7,69.5,37.9,37.1,24.3,12.3,0.1,0,77.9,0,0,0,2,1,25
543.0,9.0,57.0,17.0,17.0,31.0,8.3,0.0,0,113.0,0,0,0,0,0,80
539.38,5.48,50.36,11.67,11.62,0.0,19.83,0.71,0,5.0,0,0,0,1,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
557.0,12.0,49.0,23.0,16.0,35.0,12.0,0.0,0,90.0,0,0,0,0,0,55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
544.0,6.89,65.24,17.05,0.0,28.0,12.0,0.0,0,0.0,0,0,0,0,0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
528.5,5.5,63.3,33.8,0.0,28.1,0.2,15.8,0,0.0,0,0,0,1,1,50
480.0,8.0,0.0,25.0,0.0,20.0,11.0,0.0,0,400.0,0,0,0,1,0,55
470.0,6.2,65.0,19.0,18.5,0.0,11.0,0.0,0,0.0,0,0,0,1,1,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,5.13,66.7,21.2,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
267.0,10.0,23.8,9.0,0.0,14.6,6.5,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
554.0,6.0,65.3,20.8,29.5,15.9,6.0,0.0,0,833.0,0,0,0,0,0,65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
516.7,4.4,61.7,26.5,0.0,28.0,9.5,0.1,0,91.6,0,0,0,0,1,60
452.0,7.0,58.0,8.0,0.0,0.0,16.0,0.0,0,6.7,0,0,0,0,0,85
508.0,6.0,64.7,25.6,0.0,25.0,15.2,0.0,0,292.0,0,0,0,0,1,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
205.3,8.37,21.41,4.2,0.0,0.0,4.06,0.01,0,225.48,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
626.6,4.35,55.39,24.43,0.0,43.03,18.88,3.85,0,0.0,0,0,0,0,0,65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
468.0,9.0,62.6,3.0,0.0,0.0,10.7,0.1,0,0.0,1,0,0,1,1,50
524.6,2.9,69.3,30.0,0.0,26.2,13.0,0.1,0,66.2,0,0,0,0,1,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,8.7,61.0,0.0,0.0,19.8,5.6,0.0,0,0.2,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
464.0,6.4,72.1,34.7,33.3,16.7,8.0,0.0,0,438.0,0,0,0,0,0,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
520.0,6.26,65.37,17.43,0.0,25.95,12.42,0.0,0,0.0,0,0,0,0,0,85
0.0,22.0,64.5,0.0,0.0,0.0,0.0,0.0,0,341.0,0,0,0,0,0,100
48.8,0.9,6.3,2.9,2.7,1.9,0.4,0.0,0,35.7,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
50.8,1.0,6.5,2.8,2.7,1.9,0.4,0.0,0,30.8,0,0,0,0,0,100
462.0,5.0,76.0,36.0,0.0,0.0,8.0,0.0,0,200.0,0,0,0,1,0,65
483.0,6.0,71.0,33.0,28.0,20.0,9.0,0.0,0,512.0,0,0,0,0,1,45
501.4,6.9,48.7,24.5,22.9,31.0,6.1,0.2,0,232.0,0,0,0,0,0,60
477.37,8.81,59.11,20.7,20.0,21.45,10.16,0.0,0,140.0,0,0,0,0,0,70
529.1,6.4,61.2,55.6,40.8,28.7,19.8,0.1,0,38.4,0,0,0,3,1,25
484.3,0.0,0.0,4.3,0.0,22.7,10.9,0.02,0,0.0,0,0,0,2,1,60
528.32,4.2,67.31,39.35,38.0,26.92,8.49,0.0,0,54.66,0,0,0,2,1,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
490.0,5.0,71.6,46.0,0.0,0.0,9.7,0.1,0,200.2,0,0,0,2,1,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
545.0,5.6,74.0,32.0,23.6,25.7,12.5,0.0,0,155.0,0,0,0,3,1,25
476.0,6.0,73.0,37.0,36.0,18.0,8.0,0.2,0,369.0,0,0,0,0,0,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
516.0,7.0,59.0,26.0,0.0,28.0,12.0,0.0,0,0.0,0,0,0,0,1,50
482.0,8.2,68.7,29.7,0.0,18.9,11.9,1.4,0,235.0,0,0,0,1,0,55
466.0,10.2,69.4,18.2,16.6,17.1,8.4,0.0,0,741.5,0,0,0,2,1,45
98.08,1.47,16.97,8.94,8.94,3.0,2.18,0.0,0,34.4,0,0,0,0,1,85
409.1,7.41,83.38,0.0,0.0,0.0,0.0,0.0,0,10.2,0,0,0,0,0,100
484.0,6.0,69.0,38.1,36.6,21.0,10.0,0.0,0,441.0,0,0,0,1,1,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
594.8,24.6,17.0,3.6,0.0,38.8,8.7,0.0,0,226.5,0,0,0,0,0,100
465.56,5.63,75.95,38.92,37.75,15.47,6.69,0.2,0,117.59,0,0,0,0,1,45
557.0,4.3,57.6,45.0,43.5,34.4,32.1,0.3,0,21.64,0,0,0,1,0,40
491.0,7.0,69.0,29.0,0.0,21.0,0.0,0.0,0,0.0,0,0,0,0,1,60
0.0,1.37,13.9,13.91,3.9,3.57,1.93,0.0,0,27.1,0,0,0,0,0,100
463.0,6.0,65.0,0.0,0.0,19.9,0.0,0.0,0,250.0,0,0,0,0,0,95
500.0,10.0,61.0,24.0,20.0,24.0,13.0,0.0,0,240.0,0,0,0,0,0,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
484.3,8.4,61.4,4.3,3.3,22.7,10.9,0.02,0,786.0,0,0,0,2,1,45
457.0,6.4,77.5,33.8,33.5,13.4,6.3,0.0,0,248.0,0,0,0,1,0,50
474.0,4.9,75.3,41.7,41.5,17.0,8.3,0.0,0,181.0,0,0,0,2,1,35
438.56,6.62,53.48,17.96,0.0,23.32,13.89,0.0,0,283.07,0,0,0,0,0,90
0.0,1.39,13.65,13.65,3.9,3.7,1.99,0.0,0,27.5,0,0,0,0,0,100
58.56,0.56,7.4,4.1,3.46,2.97,2.04,1.0,0,17.55,0,0,0,0,0,100
440.71,6.15,55.0,24.21,0.0,23.13,14.09,0.0,0,299.35,0,0,0,0,0,70
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,1,1,70
548.3,8.1,69.8,12.6,11.4,26.3,13.9,0.2,0,666.3,0,0,0,1,0,60
514.7,6.5,65.5,27.8,27.8,25.2,15.3,0.0,0,161.0,0,0,0,0,1,35
516.0,5.0,65.5,23.5,0.0,0.0,13.0,0.0,0,0.0,0,0,0,1,1,40
543.0,9.2,57.1,16.9,16.9,0.0,14.4,0.0,0,113.0,0,0,0,0,0,70
506.0,7.5,60.1,14.8,0.0,0.0,7.3,0.0,0,491.0,0,0,0,1,0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,75
440.72,5.31,58.15,27.32,0.0,21.96,13.59,0.0,0,384.38,0,0,0,0,0,70
431.25,7.83,79.34,28.44,28.43,9.18,6.38,0.2,0,1353.16,0,0,0,1,0,40
490.0,6.1,71.8,24.1,23.7,20.7,14.5,0.1,0,343.0,0,0,0,1,1,25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
508.0,5.9,63.6,34.8,0.0,0.0,11.9,0.0,0,0.0,0,0,0,3,1,40
515.0,4.6,66.4,36.2,36.0,25.5,12.0,0.0,0,100.0,0,0,0,2,1,25
471.0,8.0,71.9,17.8,0.0,15.0,17.2,0.0,0,444.0,0,0,0,0,1,70
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,37.6,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,55
526.17,6.8,61.36,8.7,0.0,28.17,17.02,0.0,0,0.0,0,0,0,0,0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
533.7,4.69,65.51,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,95
445.0,6.0,77.0,22.0,0.0,12.0,7.0,0.0,0,143.0,0,0,0,1,1,75
469.0,7.3,72.6,2.0,0.0,16.1,7.6,0.0,0,800.0,0,0,0,0,1,65
505.0,6.0,67.0,12.2,11.4,24.0,11.0,0.0,0,509.0,0,0,0,1,1,60
263.0,10.0,24.8,10.0,7.0,13.7,0.0,0.0,0,121.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
480.0,7.0,66.0,29.0,20.0,21.0,5.0,0.0,0,90.0,0,0,0,0,0,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
507.0,7.3,61.1,35.7,33.9,27.3,12.7,0.1,0,181.5,0,0,0,1,1,25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
445.83,5.01,49.71,22.46,0.0,27.04,15.94,0.0,0,651.36,0,0,0,0,0,55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,4.3,70.8,43.0,42.8,22.0,11.2,0.1,0,347.0,0,0,0,1,0,45
0.0,4.3,70.8,43.0,42.8,22.0,11.2,0.1,0,347.0,0,0,0,1,0,45
0.0,1.02,72.36,60.0,0.0,0.32,0.0,0.0,0,0.0,0,0,0,0,0,80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
450.47,5.81,46.43,0.59,0.0,30.4,19.99,0.0,0,426.66,0,0,0,0,0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
437.2,3.8,698.0,40.0,34.0,15.9,10.8,0.2,0,243.5,0,0,0,1,1,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
403.0,7.0,54.5,11.0,0.0,0.0,9.0,0.0,0,0.0,0,0,0,0,1,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
501.3,8.88,68.61,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
510.0,8.0,61.0,25.0,0.0,26.0,12.0,0.0,0,0.0,0,0,0,0,1,50
520.0,7.0,60.0,26.0,0.0,28.0,13.0,0.0,0,0.0,0,0,0,1,0,55
508.0,5.9,63.6,34.8,0.0,0.0,11.9,0.0,0,0.0,0,0,0,3,1,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
497.0,5.6,67.0,30.0,28.5,0.0,13.5,0.0,0,230.0,0,0,0,0,1,35
138.9,2.1,22.2,10.5,10.5,4.8,2.1,0.0,0,57.6,0,0,0,1,1,75
527.0,6.0,65.0,27.0,0.0,27.0,14.0,2.0,0,0.0,0,0,0,0,1,50
445.83,5.01,49.71,22.46,0.0,27.04,15.94,0.0,0,651.36,0,0,0,1,0,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
